"","GeoID","County_State","State","P_Obesity","MedianIncE","P_HS","P_FastFood","P_Doctor","Obesity_Prob"
"813",4017,"Navajo County, Arizona","AZ",37.6,40067,85.64,46.58,69.3,"Higher Severity"
"814",5021,"Clay County, Arkansas","AR",37.6,37233,84.3,31.25,83.6,"Higher Severity"
"815",5043,"Drew County, Arkansas","AR",37.4,46997,87.36,55.17,80.3,"Higher Severity"
"816",5121,"Randolph County, Arkansas","AR",38.7,37218,87.37,52.94,83.1,"Higher Severity"
"817",5009,"Boone County, Arkansas","AR",32.5,45374,90.61,40.68,85.1,"Lower Severity"
"818",5079,"Lincoln County, Arkansas","AR",40.7,46596,83.48,50,79.9,"Higher Severity"
"819",5035,"Crittenden County, Arkansas","AR",42.6,40161,85.58,63.49,82.3,"Higher Severity"
"820",5045,"Faulkner County, Arkansas","AR",36.2,52827,93.04,48.24,80.5,"Higher Severity"
"821",13295,"Walker County, Georgia","GA",32.4,46157,85.03,46.94,74.2,"Lower Severity"
"822",13135,"Gwinnett County, Georgia","GA",32.5,71026,88.19,47.71,68.8,"Lower Severity"
"823",13013,"Barrow County, Georgia","GA",33.4,62345,87.6,51.65,69.7,"Lower Severity"
"824",13049,"Charlton County, Georgia","GA",38.6,41961,84.09,54.55,67.3,"Higher Severity"
"825",13065,"Clinch County, Georgia","GA",41,27658,73.97,77.78,69.8,"Higher Severity"
"826",13015,"Bartow County, Georgia","GA",32.7,57423,87.87,43.64,70.8,"Lower Severity"
"827",13097,"Douglas County, Georgia","GA",34.8,63835,90.31,54.13,70.2,"Lower Severity"
"828",13131,"Grady County, Georgia","GA",39.4,43531,80.93,71.43,68.9,"Higher Severity"
"829",13141,"Hancock County, Georgia","GA",42.7,31860,75.09,66.67,71.1,"Higher Severity"
"830",13313,"Whitfield County, Georgia","GA",34,48623,74.28,51.92,67.5,"Lower Severity"
"831",13193,"Macon County, Georgia","GA",42.2,32161,72.61,63.64,66.5,"Higher Severity"
"832",13285,"Troup County, Georgia","GA",36.3,45649,88.25,51.28,71.9,"Higher Severity"
"833",13145,"Harris County, Georgia","GA",33,76319,93.43,36.67,74,"Lower Severity"
"834",13321,"Worth County, Georgia","GA",37.2,45398,85.45,60,73.5,"Higher Severity"
"835",13093,"Dooly County, Georgia","GA",41.9,37340,82.82,90.91,67.4,"Higher Severity"
"836",13109,"Evans County, Georgia","GA",38.7,42607,79.03,64.29,67.8,"Higher Severity"
"837",13103,"Effingham County, Georgia","GA",31.7,66822,90.14,53.7,71.7,"Lower Severity"
"838",13051,"Chatham County, Georgia","GA",32.5,56842,91.42,41.14,70.2,"Lower Severity"
"839",13167,"Johnson County, Georgia","GA",38.9,42446,76.25,71.43,71.4,"Higher Severity"
"840",13173,"Lanier County, Georgia","GA",37.4,40986,86.82,55.56,70.4,"Higher Severity"
"841",13195,"Madison County, Georgia","GA",36.2,52500,83.11,50,73.4,"Higher Severity"
"842",13205,"Mitchell County, Georgia","GA",43.2,38116,83.45,62.5,67.8,"Higher Severity"
"843",13277,"Tift County, Georgia","GA",36,45639,83.92,51.14,70.8,"Lower Severity"
"844",13233,"Polk County, Georgia","GA",34.9,44891,82.89,57.63,71.6,"Lower Severity"
"845",13273,"Terrell County, Georgia","GA",42.1,34768,81.86,45.45,73,"Higher Severity"
"846",13275,"Thomas County, Georgia","GA",37.4,43740,86.32,47.5,73.3,"Higher Severity"
"847",13221,"Oglethorpe County, Georgia","GA",36.3,47120,87.44,80,73.5,"Higher Severity"
"848",13243,"Randolph County, Georgia","GA",43.2,31699,81.15,57.14,71.2,"Higher Severity"
"849",13299,"Ware County, Georgia","GA",38.3,36869,81.59,58.73,72.5,"Higher Severity"
"850",13305,"Wayne County, Georgia","GA",35.7,45483,85.47,51.06,71.5,"Lower Severity"
"851",13009,"Baldwin County, Georgia","GA",37.3,43672,85.47,53.01,70.2,"Higher Severity"
"852",13031,"Bulloch County, Georgia","GA",34.5,45550,88.71,48.06,66.7,"Lower Severity"
"853",13089,"DeKalb County, Georgia","GA",33,62399,91.12,47.93,69.6,"Lower Severity"
"854",13143,"Haralson County, Georgia","GA",34.4,48550,84.1,45,73.5,"Lower Severity"
"855",13163,"Jefferson County, Georgia","GA",42.3,33944,80.44,50,69.8,"Higher Severity"
"856",13181,"Lincoln County, Georgia","GA",38.3,39742,87.23,33.33,72.5,"Higher Severity"
"857",13213,"Murray County, Georgia","GA",36.7,48033,76.15,71.05,71.1,"Higher Severity"
"858",13235,"Pulaski County, Georgia","GA",35.9,45148,80.76,64.71,72,"Lower Severity"
"859",13241,"Rabun County, Georgia","GA",35,42500,89.19,28.26,73.4,"Lower Severity"
"860",13281,"Towns County, Georgia","GA",30,48219,92.23,43.48,75.8,"Lower Severity"
"861",13001,"Appling County, Georgia","GA",36.6,40304,78.43,46.15,69.4,"Higher Severity"
"862",39149,"Shelby County, Ohio","OH",34.2,63806,91.18,45.45,81.5,"Lower Severity"
"863",39171,"Williams County, Ohio","OH",37.5,53183,91.06,51.72,80.2,"Higher Severity"
"864",39029,"Columbiana County, Ohio","OH",38.1,48345,89.85,54.17,82.8,"Higher Severity"
"865",39051,"Fulton County, Ohio","OH",37.6,63092,93.86,39.06,81.9,"Higher Severity"
"866",39053,"Gallia County, Ohio","OH",41.6,44858,86.3,65.12,82.1,"Higher Severity"
"867",39099,"Mahoning County, Ohio","OH",39.3,46042,91.44,50,82.4,"Higher Severity"
"868",39145,"Scioto County, Ohio","OH",39.2,41330,87.56,54.63,81.1,"Higher Severity"
"869",39117,"Morrow County, Ohio","OH",40.9,59452,89.75,66.67,82.3,"Higher Severity"
"870",5089,"Marion County, Arkansas","AR",36.3,36719,87.74,29.41,85.3,"Higher Severity"
"871",5129,"Searcy County, Arkansas","AR",38.8,36438,81.98,36.36,84.4,"Higher Severity"
"872",5007,"Benton County, Arkansas","AR",29.9,66362,90.12,45.39,81.4,"Lower Severity"
"873",5059,"Hot Spring County, Arkansas","AR",37.1,43889,88.54,56.25,81.9,"Higher Severity"
"874",5087,"Madison County, Arkansas","AR",37.9,41682,84.97,23.53,84.4,"Higher Severity"
"875",8083,"Montezuma County, Colorado","CO",25.7,49470,91.31,26.79,73.7,"Lower Severity"
"876",8013,"Boulder County, Colorado","CO",19.2,83019,95.73,36.38,73.3,"Lower Severity"
"877",8107,"Routt County, Colorado","CO",22.6,77443,96.96,23.08,70.6,"Lower Severity"
"878",8019,"Clear Creek County, Colorado","CO",24.2,67060,96.62,35.14,78.4,"Lower Severity"
"879",8101,"Pueblo County, Colorado","CO",30.4,46783,90.04,41.77,71.7,"Lower Severity"
"880",8093,"Park County, Colorado","CO",26.2,73622,97.56,20,77.7,"Lower Severity"
"881",8077,"Mesa County, Colorado","CO",28.6,55379,92.28,41.91,75.2,"Lower Severity"
"882",8041,"El Paso County, Colorado","CO",24.2,68779,94.8,45.1,73.3,"Lower Severity"
"883",8005,"Arapahoe County, Colorado","CO",24.8,77469,92.19,44.02,73,"Lower Severity"
"884",10003,"New Castle County, Delaware","DE",33,73892,92.5,46.63,79.8,"Lower Severity"
"885",10001,"Kent County, Delaware","DE",40.8,60910,88.88,46.27,79.7,"Higher Severity"
"886",12099,"Palm Beach County, Florida","FL",26.5,63299,88.98,39.08,76.3,"Lower Severity"
"887",12086,"Miami-Dade County, Florida","FL",30.2,51347,82.67,37.42,68.5,"Lower Severity"
"888",12037,"Franklin County, Florida","FL",31.8,46643,80.37,12.12,70.4,"Lower Severity"
"889",12047,"Hamilton County, Florida","FL",37.1,38569,77.08,70,66.2,"Higher Severity"
"890",12119,"Sumter County, Florida","FL",27.8,57226,92.52,31.15,83,"Lower Severity"
"891",12059,"Holmes County, Florida","FL",40.4,39102,82.71,35.71,73.4,"Higher Severity"
"892",12071,"Lee County, Florida","FL",29.6,57832,90.11,35.03,76.9,"Lower Severity"
"893",12021,"Collier County, Florida","FL",25.1,69653,89.54,31.65,77,"Lower Severity"
"894",12101,"Pasco County, Florida","FL",27.6,52828,90.71,42.86,77.2,"Lower Severity"
"895",12055,"Highlands County, Florida","FL",30.6,40942,86.21,44.07,78.6,"Lower Severity"
"896",12027,"DeSoto County, Florida","FL",36.5,35438,73.14,46.43,70.3,"Higher Severity"
"897",12023,"Columbia County, Florida","FL",36.1,46494,85.78,47.92,75,"Lower Severity"
"898",12107,"Putnam County, Florida","FL",36.4,37670,82.45,50,75.7,"Higher Severity"
"899",12125,"Union County, Florida","FL",38.7,44270,77.93,66.67,68.3,"Higher Severity"
"900",12075,"Levy County, Florida","FL",37.1,37326,87.64,42.55,75,"Higher Severity"
"901",12127,"Volusia County, Florida","FL",28.8,49494,91.58,36.39,76.8,"Lower Severity"
"902",12079,"Madison County, Florida","FL",36.9,37037,80.17,70.59,70,"Higher Severity"
"903",12033,"Escambia County, Florida","FL",30,50915,90.77,47.86,75.5,"Lower Severity"
"904",12091,"Okaloosa County, Florida","FL",27.5,63412,93.02,42.04,74.6,"Lower Severity"
"905",13187,"Lumpkin County, Georgia","GA",30.6,51790,87.56,45.65,68.3,"Lower Severity"
"906",13219,"Oconee County, Georgia","GA",28.6,90751,95.48,56.06,73.9,"Lower Severity"
"907",13151,"Henry County, Georgia","GA",36.9,71288,92.47,52.41,70.6,"Higher Severity"
"908",13183,"Long County, Georgia","GA",37.5,54605,83.82,80,67.9,"Higher Severity"
"909",13257,"Stephens County, Georgia","GA",34.7,47164,83.66,51.52,74.4,"Lower Severity"
"910",13161,"Jeff Davis County, Georgia","GA",39.4,36669,80.58,60,68.9,"Higher Severity"
"911",13021,"Bibb County, Georgia","GA",38.2,41334,86.54,55.17,71.4,"Higher Severity"
"912",13197,"Marion County, Georgia","GA",37.1,44643,75.9,57.14,72.5,"Higher Severity"
"913",13023,"Bleckley County, Georgia","GA",36.3,48174,87.93,53.85,68.9,"Higher Severity"
"914",13119,"Franklin County, Georgia","GA",33.7,42488,80.88,48.89,71.2,"Lower Severity"
"915",13171,"Lamar County, Georgia","GA",34.9,44846,89.44,43.48,71.9,"Lower Severity"
"916",13107,"Emanuel County, Georgia","GA",38.9,37453,79.13,46.88,69.2,"Higher Severity"
"917",13159,"Jasper County, Georgia","GA",35.7,51250,89.62,53.85,72.9,"Lower Severity"
"918",13179,"Liberty County, Georgia","GA",35.8,48007,92.2,65.26,66.5,"Lower Severity"
"919",13253,"Seminole County, Georgia","GA",37,33357,87.94,30,72.8,"Higher Severity"
"920",13269,"Taylor County, Georgia","GA",40.3,33832,73.99,66.67,70.1,"Higher Severity"
"921",13279,"Toombs County, Georgia","GA",38,40175,82.96,52.83,72.1,"Higher Severity"
"922",39135,"Preble County, Ohio","OH",38.5,58957,91.96,51.02,82.4,"Higher Severity"
"923",39003,"Allen County, Ohio","OH",38.9,53131,91.98,55.29,80.9,"Higher Severity"
"924",39033,"Crawford County, Ohio","OH",39.1,44971,89.91,51.72,83,"Higher Severity"
"925",39059,"Guernsey County, Ohio","OH",37.8,45917,86.24,53.85,82.3,"Higher Severity"
"926",39107,"Mercer County, Ohio","OH",35.2,62952,93.01,38.27,82.5,"Lower Severity"
"927",39023,"Clark County, Ohio","OH",40.6,50873,89,60.56,81.9,"Higher Severity"
"928",39093,"Lorain County, Ohio","OH",39.1,58427,91.21,52.27,82.2,"Higher Severity"
"929",39113,"Montgomery County, Ohio","OH",36.2,51542,91.7,55.74,82.2,"Higher Severity"
"930",39165,"Warren County, Ohio","OH",32,87125,94.83,42.11,82.1,"Lower Severity"
"931",39007,"Ashtabula County, Ohio","OH",43.3,46700,86.61,43.02,82.2,"Higher Severity"
"932",40071,"Kay County, Oklahoma","OK",35.4,46809,89.37,46.75,79.9,"Lower Severity"
"933",40035,"Craig County, Oklahoma","OK",39,43329,85.04,38.89,77.1,"Higher Severity"
"934",40017,"Canadian County, Oklahoma","OK",33.6,72056,91.96,47.4,78.1,"Lower Severity"
"935",40139,"Texas County, Oklahoma","OK",38,52282,75.39,30.56,73,"Higher Severity"
"936",40127,"Pushmataha County, Oklahoma","OK",39.5,37692,84.13,23.08,78.9,"Higher Severity"
"937",40063,"Hughes County, Oklahoma","OK",39.6,39365,84.19,38.46,76.5,"Higher Severity"
"938",40031,"Comanche County, Oklahoma","OK",41.1,52161,90.29,54.34,75.4,"Higher Severity"
"939",40001,"Adair County, Oklahoma","OK",44.3,34695,81.75,75,73.3,"Higher Severity"
"940",40137,"Stephens County, Oklahoma","OK",36.4,47214,88.68,41.67,81.2,"Higher Severity"
"941",40019,"Carter County, Oklahoma","OK",35.6,51419,87.39,43.68,79.8,"Lower Severity"
"942",40091,"McIntosh County, Oklahoma","OK",40.4,39084,86.43,38.71,80.4,"Higher Severity"
"943",40099,"Murray County, Oklahoma","OK",37.8,52478,86.81,42.86,78.3,"Higher Severity"
"944",40115,"Ottawa County, Oklahoma","OK",42.4,39872,86.72,42.86,79.2,"Higher Severity"
"945",40145,"Wagoner County, Oklahoma","OK",37.5,62795,91.59,47.62,80.3,"Higher Severity"
"946",40015,"Caddo County, Oklahoma","OK",39.5,46592,86.63,38.89,75.1,"Higher Severity"
"947",40101,"Muskogee County, Oklahoma","OK",42.5,43078,86.9,53.21,79,"Higher Severity"
"948",40013,"Bryan County, Oklahoma","OK",36.4,44212,87.25,48.44,79.3,"Higher Severity"
"949",41029,"Jackson County, Oregon","OR",28.2,53412,91.01,31.93,76.5,"Lower Severity"
"950",41023,"Grant County, Oregon","OR",30.8,44712,89.12,22.22,76.9,"Lower Severity"
"951",41005,"Clackamas County, Oregon","OR",28.7,80484,94.36,35.42,75.6,"Lower Severity"
"952",41057,"Tillamook County, Oregon","OR",29.5,49895,90.7,15.48,75,"Lower Severity"
"953",41033,"Josephine County, Oregon","OR",32.8,45616,91,35.03,77.9,"Lower Severity"
"954",41059,"Umatilla County, Oregon","OR",34.4,54699,84.48,38.26,71.3,"Lower Severity"
"955",41009,"Columbia County, Oregon","OR",34.7,62257,90.55,35.62,75.8,"Lower Severity"
"956",41065,"Wasco County, Oregon","OR",33.4,53105,86.44,34.62,74.8,"Lower Severity"
"957",13209,"Montgomery County, Georgia","GA",36.1,41996,83.9,50,71.1,"Lower Severity"
"958",13247,"Rockdale County, Georgia","GA",38.6,60189,89.55,50,71.2,"Higher Severity"
"959",13011,"Banks County, Georgia","GA",34.5,47811,79.4,50,69.8,"Lower Severity"
"960",13059,"Clarke County, Georgia","GA",32.7,38623,89.87,43.42,63.8,"Lower Severity"
"961",13127,"Glynn County, Georgia","GA",32.2,52977,88.15,42.53,73.5,"Lower Severity"
"962",13157,"Jackson County, Georgia","GA",32.7,65385,87.8,52,68.8,"Lower Severity"
"963",13169,"Jones County, Georgia","GA",35.9,56020,91.62,33.33,73.7,"Lower Severity"
"964",13215,"Muscogee County, Georgia","GA",37.4,46408,88.55,56.83,69.3,"Higher Severity"
"965",13287,"Turner County, Georgia","GA",40.8,37039,79.55,72.73,69.9,"Higher Severity"
"966",13003,"Atkinson County, Georgia","GA",38.3,37197,70.43,71.43,68.4,"Higher Severity"
"967",13043,"Candler County, Georgia","GA",39.5,33736,77.51,62.5,69,"Higher Severity"
"968",13045,"Carroll County, Georgia","GA",33.4,53737,84.53,52.22,70.1,"Lower Severity"
"969",13081,"Crisp County, Georgia","GA",43.2,36042,82.17,56.1,72.8,"Higher Severity"
"970",13067,"Cobb County, Georgia","GA",30.9,77932,93.03,48.75,70.6,"Lower Severity"
"971",13083,"Dade County, Georgia","GA",32.2,42581,86.44,66.67,73.3,"Lower Severity"
"972",13027,"Brooks County, Georgia","GA",37.4,38285,82.53,61.54,73.2,"Higher Severity"
"973",13105,"Elbert County, Georgia","GA",37,38678,81.7,66.67,71.1,"Higher Severity"
"974",13165,"Jenkins County, Georgia","GA",42.4,27375,81.55,72.73,70.6,"Higher Severity"
"975",13217,"Newton County, Georgia","GA",37.5,56316,89.67,60.33,71.2,"Higher Severity"
"976",13071,"Colquitt County, Georgia","GA",37.3,36435,77.69,54.55,70,"Higher Severity"
"977",13063,"Clayton County, Georgia","GA",40.1,47864,85.47,64.78,67.5,"Higher Severity"
"978",13139,"Hall County, Georgia","GA",33.6,62984,81.05,48.43,68.8,"Lower Severity"
"979",15009,"Maui County, Hawaii","HI",24.1,80948,92.54,34.11,82,"Lower Severity"
"980",16071,"Oneida County, Idaho","ID",30.4,53841,93.4,50,74.7,"Lower Severity"
"981",16045,"Gem County, Idaho","ID",34.8,45492,90.16,47.83,77.1,"Lower Severity"
"982",16053,"Jerome County, Idaho","ID",30.9,52921,75.29,41.38,69.9,"Lower Severity"
"983",16073,"Owyhee County, Idaho","ID",32.5,43798,76.07,35.29,72.4,"Lower Severity"
"984",16021,"Boundary County, Idaho","ID",31,43423,86.87,35.29,75.1,"Lower Severity"
"985",16005,"Bannock County, Idaho","ID",35,51734,93.38,45.86,71.8,"Lower Severity"
"986",16019,"Bonneville County, Idaho","ID",30.9,60615,91.97,40.2,72.6,"Lower Severity"
"987",16027,"Canyon County, Idaho","ID",36.3,52134,86.98,47.83,70.9,"Higher Severity"
"988",16057,"Latah County, Idaho","ID",25.9,49158,96.92,42.47,69.9,"Lower Severity"
"989",17167,"Sangamon County, Illinois","IL",36,61912,93.2,50.13,81.5,"Lower Severity"
"990",17157,"Randolph County, Illinois","IL",38.4,53816,86.04,48,78.9,"Higher Severity"
"991",17141,"Ogle County, Illinois","IL",35.5,60986,91.29,48,81.3,"Lower Severity"
"992",17137,"Morgan County, Illinois","IL",35.2,51437,89.63,47.17,81.9,"Lower Severity"
"993",17193,"White County, Illinois","IL",36.5,49290,88.47,23.81,81.5,"Higher Severity"
"994",17071,"Henderson County, Illinois","IL",34.2,53676,93,42.86,84.4,"Lower Severity"
"995",17113,"McLean County, Illinois","IL",32.5,67675,95.88,49.83,78.3,"Lower Severity"
"996",17145,"Perry County, Illinois","IL",39.2,52428,84.5,52.17,78.1,"Higher Severity"
"997",17161,"Rock Island County, Illinois","IL",34.5,54858,89.59,47.01,82.1,"Lower Severity"
"998",17185,"Wabash County, Illinois","IL",35.7,50770,93.04,52.94,80.5,"Lower Severity"
"999",17035,"Cumberland County, Illinois","IL",35.7,56206,93.41,40,82.6,"Lower Severity"
"1000",17085,"Jo Daviess County, Illinois","IL",34.9,57946,93.54,21.82,82.8,"Lower Severity"
"1001",17101,"Lawrence County, Illinois","IL",38.4,46636,85.15,33.33,77.1,"Higher Severity"
"1002",17123,"Marshall County, Illinois","IL",34.8,58465,92.02,36.84,84.2,"Lower Severity"
"1003",17021,"Christian County, Illinois","IL",36,52834,90.44,42.11,82.2,"Lower Severity"
"1004",17077,"Jackson County, Illinois","IL",36.1,37241,91.84,40.2,77,"Lower Severity"
"1005",17143,"Peoria County, Illinois","IL",39.1,55842,92.86,41.77,81.2,"Higher Severity"
"1006",17147,"Piatt County, Illinois","IL",32.7,70849,93.85,47.37,83,"Lower Severity"
"1007",17005,"Bond County, Illinois","IL",36.6,57289,88.92,30.43,81.2,"Higher Severity"
"1008",17015,"Carroll County, Illinois","IL",35,52410,88.38,28.57,82.3,"Lower Severity"
"1009",17083,"Jersey County, Illinois","IL",35.1,63028,93.35,36.11,82.3,"Lower Severity"
"1010",24027,"Howard County, Maryland","MD",26,121160,95.23,54.38,85.1,"Lower Severity"
"1011",24033,"Prince George's County, Maryland","MD",37.5,84920,87.14,68.14,81.8,"Higher Severity"
"1012",24003,"Anne Arundel County, Maryland","MD",31.8,100798,93.55,52.06,84.7,"Lower Severity"
"1013",24005,"Baltimore County, Maryland","MD",32.8,76866,91.71,57.25,85.4,"Lower Severity"
"1014",24021,"Frederick County, Maryland","MD",29.6,97730,93.27,50.58,84.9,"Lower Severity"
"1015",24009,"Calvert County, Maryland","MD",36.7,109313,94.47,50,85.3,"Higher Severity"
"1016",24023,"Garrett County, Maryland","MD",35.3,52617,90.51,44.93,84.8,"Lower Severity"
"1017",24029,"Kent County, Maryland","MD",33.5,58598,90.54,29.27,84.1,"Lower Severity"
"1018",24031,"Montgomery County, Maryland","MD",24.7,108820,91.26,50.71,84,"Lower Severity"
"1019",2050,"Bethel Census Area, Alaska","AK",37.9,53553,82.74,54.55,48.2,"Higher Severity"
"1020",2185,"North Slope Borough, Alaska","AK",36,79306,90.67,50,50.7,"Lower Severity"
"1021",2090,"Fairbanks North Star Borough, Alaska","AK",29.6,76992,94.67,28.83,59.4,"Lower Severity"
"1022",2130,"Ketchikan Gateway Borough, Alaska","AK",32.2,72728,94.74,34.38,63.3,"Lower Severity"
"1023",2170,"Matanuska-Susitna Borough, Alaska","AK",32.5,75493,94.22,32.65,62.9,"Lower Severity"
"1024",2240,"Southeast Fairbanks Census Area, Alaska","AK",33,70056,93.74,33.33,59.8,"Lower Severity"
"1025",2020,"Anchorage Municipality, Alaska","AK",30.6,84928,94.18,38.34,60.7,"Lower Severity"
"1026",2122,"Kenai Peninsula Borough, Alaska","AK",27.9,66064,94.23,29.68,61.8,"Lower Severity"
"1027",2198,"Prince of Wales-Hyder Census Area, Alaska","AK",37.8,52379,92.46,42.86,57.8,"Higher Severity"
"1028",2195,"Petersburg Borough, Alaska","AK",28.6,69948,86.95,55.56,61.1,"Lower Severity"
"1029",4013,"Maricopa County, Arizona","AZ",30.8,64468,89.18,48.19,69.6,"Lower Severity"
"1030",4009,"Graham County, Arizona","AZ",36.1,51353,84.62,45,66.2,"Lower Severity"
"1031",4023,"Santa Cruz County, Arizona","AZ",36.7,41259,77.97,28.57,65.8,"Higher Severity"
"1032",4012,"La Paz County, Arizona","AZ",35.2,34643,82.61,42.86,75,"Lower Severity"
"1033",4015,"Mohave County, Arizona","AZ",31.9,45587,87.78,43.15,76.6,"Lower Severity"
"1034",4005,"Coconino County, Arizona","AZ",25.5,59460,91.45,38.35,66.7,"Lower Severity"
"1035",4025,"Yavapai County, Arizona","AZ",27.5,52451,92.15,37.31,77.4,"Lower Severity"
"1036",4021,"Pinal County, Arizona","AZ",34.4,58174,88.46,48.97,69.8,"Lower Severity"
"1037",5099,"Nevada County, Arkansas","AR",38.9,38042,89.61,50,84.4,"Higher Severity"
"1038",5037,"Cross County, Arkansas","AR",38.8,46787,83.47,60.87,82.1,"Higher Severity"
"1039",5039,"Dallas County, Arkansas","AR",40.6,38072,88.44,37.5,82.6,"Higher Severity"
